Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/Solicitar Servicio/SeleccionarOpcionDireccionNueva,Chrome 77.0.3865.90,,,2019-10-09 15:30:46,2019-10-09 15:30:49,2.617s,PASSED
"click(findTestObject(""Object Repository/Solicitar Servicio/button_Agregar direccin""))",Chrome 77.0.3865.90,,,2019-10-09 15:30:46,2019-10-09 15:30:49,2.341s,PASSED
,,,,,,,
Test Cases/Solicitar Servicio/IngresarNuevaDireccion,Chrome 77.0.3865.90,,,2019-10-09 15:30:49,2019-10-09 15:36:44,5m - 55.855s,FAILED
"selectOptionByValue(findTestObject(""Object Repository/Solicitar Servicio/SeleccionarPais""), ""1"", true)",Chrome 77.0.3865.90,,,2019-10-09 15:30:49,2019-10-09 15:31:04,14.669s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Solicitar Servicio/SeleccionarDepartamento""), ""05"", true)",Chrome 77.0.3865.90,,,2019-10-09 15:31:04,2019-10-09 15:31:26,21.875s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Solicitar Servicio/SeleccionarCiudad""), ""05001"", true)",Chrome 77.0.3865.90,,,2019-10-09 15:31:26,2019-10-09 15:31:55,29.017s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Solicitar Servicio/SeleccionarBarrio""), ""0110"", true)",Chrome 77.0.3865.90,,,2019-10-09 15:31:55,2019-10-09 15:35:37,3m - 42.242s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Solicitar Servicio/SeleccionarTipoCalle""), ""CL"", true)",Chrome 77.0.3865.90,,,2019-10-09 15:35:37,2019-10-09 15:36:21,44.638s,PASSED
"setText(findTestObject(""Object Repository/Solicitar Servicio/input_Campo1""), ""30"")",Chrome 77.0.3865.90,,,2019-10-09 15:36:21,2019-10-09 15:36:25,3.396s,PASSED
"setText(findTestObject(""Object Repository/Solicitar Servicio/input__Campo2""), ""30"")",Chrome 77.0.3865.90,,,2019-10-09 15:36:25,2019-10-09 15:36:28,3.356s,PASSED
"setText(findTestObject(""Object Repository/Solicitar Servicio/input_Campo3""), ""30"")",Chrome 77.0.3865.90,,,2019-10-09 15:36:28,2019-10-09 15:36:31,3.251s,PASSED
"setText(findTestObject(""Object Repository/Solicitar Servicio/input_Apartamento""), ""9001"")",Chrome 77.0.3865.90,,,2019-10-09 15:36:31,2019-10-09 15:36:35,3.322s,PASSED
"setText(findTestObject(""Object Repository/Solicitar Servicio/input_Detalles""), ""dirección prueba"")",Chrome 77.0.3865.90,,,2019-10-09 15:36:35,2019-10-09 15:36:38,3.498s,PASSED
"click(findTestObject(""Object Repository/Solicitar Servicio/button_Guardar""))",Chrome 77.0.3865.90,,,2019-10-09 15:36:38,2019-10-09 15:36:41,2.199s,PASSED
"click(findTestObject(""Object Repository/Solicitar Servicio/label_Direccion""))",Chrome 77.0.3865.90,,,2019-10-09 15:36:41,2019-10-09 15:36:44,3.961s,FAILED
